id,imdb_id,popularity,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,release_month_name,year_by_5,year_by_10,genre_01,genre_02,genre_03,director_01,director_02,cast_num,actor_01,actor_02,actor_03,actor_04
3877,tt0469623,0.408767,Things We Lost in the Fire,Halle Berry|Benicio del Toro|David Duchovny|Alison Lohman|Sarah Dubrovsky,Susanne Bier,113.0,Drama,DreamWorks SKG|Neal Street Productions|DreamWorks Pictures|Province of British Columbia Production Services Tax Credit,2007-09-26,40,6.5,2007,16826697.3221047,2996353.128856,9,September,2005-2010,2000-2010,Drama,nan,nan,Susanne Bier,nan,5,Halle Berry,Benicio del Toro,David Duchovny,Alison Lohman
13910,tt0472071,0.405537,Death Defying Acts,Catherine Zeta-Jones|Guy Pearce|Timothy Spall|Saoirse Ronan|Malcolm Shields,Gillian Armstrong,97.0,Drama|Romance,BBC Films,2007-09-13,31,5.4,2007,21033371.6526309,3744.99182275093,9,September,2005-2010,2000-2010,Drama,Romance,nan,Gillian Armstrong,nan,5,Catherine Zeta-Jones,Guy Pearce,Timothy Spall,Saoirse Ronan
15069,tt0804552,0.144451,WÎ”Z,Selma Blair|Melissa George|Stellan SkarsgÃ¥rd|Sally Hawkins|John Sharian,Tom Shankland,104.0,Crime|Drama|Horror|Thriller,Ingenious Film Partners|UK Film Council|Northern Ireland Film and Television Commission|Vertigo Films,2007-05-19,18,5.0,2007,19419965.007528078,57064772.97547143,5,May,2005-2010,2000-2010,Crime,Drama,Horror,Tom Shankland,nan,5,Selma Blair,Melissa George,Stellan SkarsgÃ¥rd,Sally Hawkins
13078,tt0796302,0.484139,The Babysitters,John Leguizamo|Katherine Waterston|Cynthia Nixon|Andy Comeau|Denis O'Hare,David Ross,88.0,Drama,Forensic Films|Upload Films|O.D.D. Entertainment|Rebel Films,2007-09-11,38,5.3,2007,19419965.007528078,47169.4392681901,9,September,2005-2010,2000-2010,Drama,nan,nan,David Ross,nan,5,John Leguizamo,Katherine Waterston,Cynthia Nixon,Andy Comeau
8060,tt0804505,0.402771,Married Life,Chris Cooper|Pierce Brosnan|Patricia Clarkson|Rachel McAdams|David Wenham,Ira Sachs,90.0,Crime|Drama|Romance,Sidney Kimmel Entertainment|Firm Films|Anonymous Content,2007-09-12,17,6.2,2007,12620022.9915785,57064772.97547143,9,September,2005-2010,2000-2010,Crime,Drama,Romance,Ira Sachs,nan,5,Chris Cooper,Pierce Brosnan,Patricia Clarkson,Rachel McAdams
10107,tt0476995,0.402329,Firehouse Dog,Josh Hutcherson|Bruce Greenwood|Bill Nunn|Scotch Ellis Loring|Teddy Sears,Todd Holland,111.0,Adventure|Comedy|Family,New Regency Productions,2007-04-04,24,6.2,2007,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Adventure,Comedy,Family,Todd Holland,nan,5,Josh Hutcherson,Bruce Greenwood,Bill Nunn,Scotch Ellis Loring
4520,tt0857265,0.401426,Sleuth,Jude Law|Michael Caine|Harold Pinter|Carmel O'Sullivan|Kenneth Branagh,Kenneth Branagh,86.0,Thriller,Sony Pictures Classics|Castle Rock Entertainment|Timnick Films|Mandate Pictures|Riff Raff Film Productions,2007-10-12,72,6.5,2007,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Thriller,nan,nan,Kenneth Branagh,nan,5,Jude Law,Michael Caine,Harold Pinter,Carmel O'Sullivan
114796,tt0910812,0.396494,Tin Man,Zooey Deschanel|Alan Cumming|Neal McDonough|Kathleen Robertson|Raoul Max Trujillo,Nick Willing,270.0,Adventure|Fantasy|Science Fiction,RHI,2007-04-17,26,6.8,2007,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Adventure,Fantasy,Science Fiction,Nick Willing,nan,5,Zooey Deschanel,Alan Cumming,Neal McDonough,Kathleen Robertson
2267,tt0768212,0.517319,The Last Mimzy,Chris O'Neil|Rhiannon Leigh Wryn|Joely Richardson|Timothy Hutton|Rainn Wilson,Robert Shaye,94.0,Adventure|Family,New Line Cinema|Michael Phillips Productions,2007-02-09,57,5.4,2007,19419965.007528078,28707871.602624,2,February,2005-2010,2000-2010,Adventure,Family,nan,Robert Shaye,nan,5,Chris O'Neil,Rhiannon Leigh Wryn,Joely Richardson,Timothy Hutton
13360,tt0299981,0.390687,Highlander V: The Source,Adrian Paul|Thekla Reuten|Cristian Solimeno|Peter Wingfield|Jim Byrnes,Brett Leonard,86.0,Action|Fantasy|Science Fiction,Davis-Panzer Productions|Sequence Film,2007-02-06,21,3.4,2007,13671691.5742101,57064772.97547143,2,February,2005-2010,2000-2010,Action,Fantasy,Science Fiction,Brett Leonard,nan,5,Adrian Paul,Thekla Reuten,Cristian Solimeno,Peter Wingfield
2355,tt0490204,0.390284,Reign Over Me,Adam Sandler|Don Cheadle|Jada Pinkett Smith|Liv Tyler|Saffron Burrows,Mike Binder,124.0,Drama,Columbia Pictures|Happy Madison Productions|Sunlight Productions|Relativity Media|Madison 23,2007-03-23,180,7.0,2007,21033371.6526309,23370503.1571616,3,March,2005-2010,2000-2010,Drama,nan,nan,Mike Binder,nan,5,Adam Sandler,Don Cheadle,Jada Pinkett Smith,Liv Tyler
6639,tt0484740,0.38963,Love in the Time of Cholera,Javier Bardem|Unax Ugalde|Benjamin Bratt|Catalina Sandino Moreno|HÃ©ctor Elizondo,Mike Newell,139.0,Drama|Romance,New Line Cinema|Grosvenor Park Media Ltd.,2007-10-04,40,6.6,2007,47325086.2184195,4845676.57468177,10,October,2005-2010,2000-2010,Drama,Romance,nan,Mike Newell,nan,5,Javier Bardem,Unax Ugalde,Benjamin Bratt,Catalina Sandino Moreno
14000,tt0497323,0.387356,Anamorph,Willem Dafoe|Scott Speedman|Peter Stormare|Clea DuVall|James Rebhorn,Henry Miller,107.0,Crime|Thriller,Kamala Films,2007-09-21,22,5.3,2007,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Crime,Thriller,nan,Henry Miller,nan,5,Willem Dafoe,Scott Speedman,Peter Stormare,Clea DuVall
16392,tt0780595,0.386172,Redline,Nathan Phillips|Nadia Bjorlin|Eddie Griffin|Tim Matheson|Jesse Johnson,Andy Cheng,95.0,Action|Drama|Thriller,Chicago Pictures,2007-04-13,26,5.1,2007,27343383.1484202,57064772.97547143,4,April,2005-2010,2000-2010,Action,Drama,Thriller,Andy Cheng,nan,5,Nathan Phillips,Nadia Bjorlin,Eddie Griffin,Tim Matheson
14111,tt0870211,0.385371,Battle For Haditha,Matthew Knoll|Elliott Ruiz|Eric Mehalacopoulos|Nathan De La Cruz|Andrew McLaren,Nick Broomfield,97.0,Action|Adventure|Drama|History|War,HanWay Films|Film4,2007-09-11,22,6.0,2007,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Action,Adventure,Drama,Nick Broomfield,nan,5,Matthew Knoll,Elliott Ruiz,Eric Mehalacopoulos,Nathan De La Cruz
3902,tt0368794,0.373385,I'm Not There.,Cate Blanchett|Heath Ledger|Julianne Moore|Ben Whishaw|Charlotte Gainsbourg,Todd Haynes,135.0,Drama|Music,Endgame Entertainment|Rising Star|Killer Films|John Wells Productions|Dreamachine,2007-10-01,96,6.5,2007,21033371.6526309,4207853.25100731,10,October,2005-2010,2000-2010,Drama,Music,nan,Todd Haynes,nan,5,Cate Blanchett,Heath Ledger,Julianne Moore,Ben Whishaw
26700,tt0836682,0.372832,Nocturna,Imanol Arias|Natalia RodrÃ­guez|Carlos Sobera,AdriÃ  GarcÃ­a|VÃ­ctor Maldonado,80.0,Animation,Filmax Entertainment|Filmax Animation|Animakids Productions,2007-09-06,11,5.1,2007,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Animation,nan,nan,AdriÃ  GarcÃ­a,VÃ­ctor Maldonado,3,Imanol Arias,Natalia RodrÃ­guez,Carlos Sobera,nan
13158,tt0455326,0.370495,Aqua Teen Hunger Force Colon Movie Film for Theaters,Dana Snyder|Carey Means|Dave Willis|Andy Merrill|Bruce Campbell,Matt Maiellaro|Dave Willis,86.0,Animation|Comedy,Paramount Pictures|MTV Films|Williams Street|First Look Pictures|Paramount Animation,2007-04-13,19,6.6,2007,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Animation,Comedy,nan,Matt Maiellaro,Dave Willis,5,Dana Snyder,Carey Means,Dave Willis,Andy Merrill
13074,tt0416185,0.369633,Resurrecting the Champ,Samuel L. Jackson|Josh Hartnett|Alan Alda|Teri Hatcher|Kathryn Morris,Rod Lurie,112.0,Drama,Battleplan Productions|Yari Film Group|Alberta Film Entertainment|Phoenix Pictures,2007-06-14,26,5.4,2007,19419965.007528078,57064772.97547143,6,June,2005-2010,2000-2010,Drama,nan,nan,Rod Lurie,nan,5,Samuel L. Jackson,Josh Hartnett,Alan Alda,Teri Hatcher
4998,tt0459102,0.575573,Import/Export,Ekateryna Rak|Paul Hofmann|Michael Thomas|Susanne Lothar|Natalya Baranova,Ulrich Seidl,135.0,Drama|Foreign,Pronto Film,2007-05-21,10,5.9,2007,19419965.007528078,57064772.97547143,5,May,2005-2010,2000-2010,Drama,Foreign,nan,Ulrich Seidl,nan,5,Ekateryna Rak,Paul Hofmann,Michael Thomas,Susanne Lothar
13061,tt1134859,0.36244,Your Friend the Rat,Patton Oswalt|Peter Sohn|Lou Romano|Sigmund Vik|Jim Capobianco,Jim Capobianco,11.0,Animation|Adventure|Comedy|Family|Fantasy,Pixar Animation Studios,2007-11-06,41,6.6,2007,19419965.007528078,57064772.97547143,11,November,2005-2010,2000-2010,Animation,Adventure,Comedy,Jim Capobianco,nan,5,Patton Oswalt,Peter Sohn,Lou Romano,Sigmund Vik
13470,tt0821638,0.360061,Bury My Heart At Wounded Knee,Anna Paquin|Chevez Ezaneh|August Schellenberg|Duane Howard|Aidan Quinn,Yves Simoneau,125.0,Drama|History|Western,Green Wolf Films|Traveler's Rest Films|HBO Films,2007-05-27,14,5.4,2007,19419965.007528078,57064772.97547143,5,May,2005-2010,2000-2010,Drama,History,Western,Yves Simoneau,nan,5,Anna Paquin,Chevez Ezaneh,August Schellenberg,Duane Howard
14459,tt0800367,0.359607,Storm Warning,Nadia FarÃ¨s|Robert Taylor|John Brumpton|David Lyons|Mathew Wilkinson,Jamie Blanks,86.0,Horror,Darclight Films|Australian Film Finance Corporation (AFFC)|Film Victoria|Resolution Independent,2007-05-17,18,5.4,2007,19419965.007528078,57064772.97547143,5,May,2005-2010,2000-2010,Horror,nan,nan,Jamie Blanks,nan,5,Nadia FarÃ¨s,Robert Taylor,John Brumpton,David Lyons
12473,tt0857191,0.356032,The Visitor,Richard Jenkins|Haaz Sleiman|Danai Gurira|Hiam Abbass|Marian Seldes,Tom McCarthy,104.0,Crime|Drama|Music,Overture Films,2007-09-07,58,6.1,2007,19419965.007528078,9711644.04299683,9,September,2005-2010,2000-2010,Crime,Drama,Music,Tom McCarthy,nan,5,Richard Jenkins,Haaz Sleiman,Danai Gurira,Hiam Abbass
16236,tt0847182,0.354991,Mansfield Park,Billie Piper|Rory Kinnear|Hayley Atwell|Julia Joyce|Douglas Hodge,Iain B. MacDonald,120.0,Drama,ITV,2007-03-18,11,4.5,2007,19419965.007528078,57064772.97547143,3,March,2005-2010,2000-2010,Drama,nan,nan,Iain B. MacDonald,nan,5,Billie Piper,Rory Kinnear,Hayley Atwell,Julia Joyce
13252,tt0896798,0.352844,Cleaner,Samuel L. Jackson|Ed Harris|Eva Mendes|Luis GuzmÃ¡n|Keke Palmer,Renny Harlin,88.0,Crime|Thriller|Mystery,Nu Image Films|Millennium Films,2007-09-11,93,5.8,2007,26291714.5657886,57064772.97547143,9,September,2005-2010,2000-2010,Crime,Thriller,Mystery,Renny Harlin,nan,5,Samuel L. Jackson,Ed Harris,Eva Mendes,Luis GuzmÃ¡n
5718,tt0388182,0.351775,King of California,Michael Douglas|Evan Rachel Wood|Willis Burks II|Kathleen Wilhoite|Arthur Santiago,Mike Cahill,93.0,Comedy|Drama,Nu Image Films|Michael London Productions|Millennium Films|Emmett/Furla Films|King of California Productions,2007-01-24,50,6.3,2007,19419965.007528078,1080798.75070185,1,January,2005-2010,2000-2010,Comedy,Drama,nan,Mike Cahill,nan,5,Michael Douglas,Evan Rachel Wood,Willis Burks II,Kathleen Wilhoite
10946,tt0393597,0.35159,Earth,Patrick Stewart|Constantino Romero|James Earl Jones|Ken Watanabe|Ulrich Tukur,Alastair Fothergill|Mark Linfield,90.0,Documentary,BBC,2007-04-22,102,7.5,2007,15775028.7394731,114631875.506838,4,April,2005-2010,2000-2010,Documentary,nan,nan,Alastair Fothergill,Mark Linfield,5,Patrick Stewart,Constantino Romero,James Earl Jones,Ken Watanabe
19580,tt0800328,0.343105,The Dukes of Hazzard: The Beginning,Jonathan Bennett|Randy Wayne|April Scott|Joel David Moore|Harland Williams,Robert Berlinger,95.0,Action|Adventure|Comedy,Warner Premiere,2007-03-04,34,4.7,2007,19419965.007528078,57064772.97547143,3,March,2005-2010,2000-2010,Action,Adventure,Comedy,Robert Berlinger,nan,5,Jonathan Bennett,Randy Wayne,April Scott,Joel David Moore
14540,tt1143143,0.2265,Jeff Dunham: Spark of Insanity,Jeff Dunham|Paige Dunham,Michael Simon,80.0,Comedy,Levity Productions,2007-09-17,21,6.4,2007,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Comedy,nan,nan,Michael Simon,nan,2,Jeff Dunham,Paige Dunham,nan,nan
14753,tt0494834,0.333928,Silk,Keira Knightley|Michael Pitt|Alfred Molina|KÅji Yakusho|Sei Ashina,FranÃ§ois Girard,107.0,Drama|Romance,Rhombus Media,2007-09-14,33,5.2,2007,21033371.6526309,57064772.97547143,9,September,2005-2010,2000-2010,Drama,Romance,nan,FranÃ§ois Girard,nan,5,Keira Knightley,Michael Pitt,Alfred Molina,KÅji Yakusho
8414,tt0480269,0.330962,Interview,Sienna Miller|Steve Buscemi|Michael Buscemi|Tara Elders|David Schecter,Steve Buscemi,100.0,Drama,Column Productions|Ironworks Productions|Kiss the Cactus,2007-01-20,20,6.3,2007,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Drama,nan,nan,Steve Buscemi,nan,5,Sienna Miller,Steve Buscemi,Michael Buscemi,Tara Elders
6309,tt0790665,0.32477,Flood,Robert Carlyle|Tom Courtenay|Joanne Whalley|Jessalyn Gilsig|David Suchet,Tony Mitchell,185.0,Action|Thriller|Foreign,Powercorp,2007-04-09,16,5.2,2007,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Action,Thriller,Foreign,Tony Mitchell,nan,5,Robert Carlyle,Tom Courtenay,Joanne Whalley,Jessalyn Gilsig
13534,tt0762104,0.324711,How to Rob a Bank,Nick Stahl|Erika Christensen|Gavin Rossdale|Terry Crews|David Carradine,Andrews Jenkins,81.0,Action|Comedy|Crime,Williamsburg Media Cult,2007-01-25,15,6.0,2007,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Action,Comedy,Crime,Andrews Jenkins,nan,5,Nick Stahl,Erika Christensen,Gavin Rossdale,Terry Crews
13501,tt0484111,0.32337,The Good Night,PenÃ©lope Cruz|Martin Freeman|Gwyneth Paltrow|Simon Pegg|Danny DeVito,Jake Paltrow,93.0,Comedy|Drama|Romance|Fantasy|Music,Destination Films|Tempesta Films|Good Night Productions,2007-01-25,16,5.5,2007,15775028.7394731,21433.0057140309,1,January,2005-2010,2000-2010,Comedy,Drama,Romance,Jake Paltrow,nan,5,PenÃ©lope Cruz,Martin Freeman,Gwyneth Paltrow,Simon Pegg
9703,tt0462396,0.320907,The Last Legion,Colin Firth|Ben Kingsley|Aishwarya Rai Bachchan|Peter Mullan|Kevin McKidd,Doug Lefler,102.0,Action|Adventure|Fantasy|War,Ingenious Film Partners|Quinta Communications|Dino De Laurentiis Company|Zephyr Films,2007-04-19,120,4.9,2007,70461795.0363136,26610410.1097321,4,April,2005-2010,2000-2010,Action,Adventure,Fantasy,Doug Lefler,nan,5,Colin Firth,Ben Kingsley,Aishwarya Rai Bachchan,Peter Mullan
14211,tt0468536,0.435632,Prey,Bridget Moynahan|Peter Weller|Carly Schroeder|Jamie Bartlett|Conner Dowds,Darrell James Roodt,92.0,Adventure|Horror|Thriller,Ingenious Film Partners|Distant Horizons|Anant Singh Production|Videovision Entertainment,2007-01-30,35,5.1,2007,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Adventure,Horror,Thriller,Darrell James Roodt,nan,5,Bridget Moynahan,Peter Weller,Carly Schroeder,Jamie Bartlett
13492,tt0814685,0.317446,FrontiÃ¨re(s),Karina Testa|AurÃ©lien Wiik|Patrick Ligardes|David Saracino|Maud Forget,Xavier Gens,108.0,Drama|Horror|Action|Thriller,EuropaCorp|Pacific Films|Chemin Vert|Cartel Productions,2007-07-01,97,5.8,2007,3155005.74789463,57064772.97547143,7,July,2005-2010,2000-2010,Drama,Horror,Action,Xavier Gens,nan,5,Karina Testa,AurÃ©lien Wiik,Patrick Ligardes,David Saracino
7006,tt0496436,0.316932,White Noise 2: The Light,Nathan Fillion|Katee Sackhoff|Craig Fairbrass|Adrian Holmes|Teryl Rothery,Patrick Lussier,99.0,Thriller|Drama|Horror|Fantasy,Brightlight Pictures|Gold Circle Films,2007-01-05,37,5.4,2007,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Thriller,Drama,Horror,Patrick Lussier,nan,5,Nathan Fillion,Katee Sackhoff,Craig Fairbrass,Adrian Holmes
14284,tt0925248,0.316739,In the Shadow of the Moon,Buzz Aldrin|Michael Collins|Alan Bean|Eugene Cernan|Charles Duke,David Sington,109.0,Documentary,Film4|Passion Pictures|Discovery Films,2007-01-19,13,6.2,2007,2103337.16526309,57064772.97547143,1,January,2005-2010,2000-2010,Documentary,nan,nan,David Sington,nan,5,Buzz Aldrin,Michael Collins,Alan Bean,Eugene Cernan
14397,tt0435528,0.324065,Whisper,Blake Woodruff|Josh Holloway|Sarah Wayne Callies|Michael Rooker|Julian Christopher,Stewart Hendler,94.0,Crime|Drama|Horror|Thriller,Universal Pictures|Canadian Film or Video Production Tax Credit (CPTC)|Gold Circle Films|Province of British Columbia Production Services Tax Credit|H2F Entertainment,2007-11-27,28,5.7,2007,12620022.9915785,5558275.63791849,11,November,2005-2010,2000-2010,Crime,Drama,Horror,Stewart Hendler,nan,5,Blake Woodruff,Josh Holloway,Sarah Wayne Callies,Michael Rooker
13647,tt0903135,0.312239,The Invincible Iron Man,Marc Worden|Gwendoline Yeo|John McCook,Patrick Archibald|Jay Oliva,83.0,Animation|Action|Science Fiction,Marvel Studios,2007-01-23,27,5.1,2007,19419965.007528078,5573843.48794719,1,January,2005-2010,2000-2010,Animation,Action,Science Fiction,Patrick Archibald,Jay Oliva,3,Marc Worden,Gwendoline Yeo,John McCook,nan
15289,tt0871427,0.3122,Babylon 5: The Lost Tales - Voices in the Dark,Bruce Boxleitner|Peter Woodward|Alan Scarfe|Teryl Rothery|Keegan Macintosh,J. Michael Straczynski|Sara Barnes,75.0,Action|Adventure|Science Fiction,Warner Bros. Entertainment|Lost Tales Films|NS Pictures,2007-07-31,16,6.4,2007,19419965.007528078,57064772.97547143,7,July,2005-2010,2000-2010,Action,Adventure,Science Fiction,J. Michael Straczynski,Sara Barnes,5,Bruce Boxleitner,Peter Woodward,Alan Scarfe,Teryl Rothery
5595,tt1016301,0.306905,La HabitaciÃ³n de Fermat,LluÃ­s Homar|Santi MillÃ¡n|Alejo Sauras|Federico Luppi|Elena Ballesteros,Luis Piedrahita|Rodrigo SopeÃ±a,88.0,Mystery|Thriller,Bocaboca Producciones S.A.|Notro Films,2007-10-07,38,6.3,2007,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Mystery,Thriller,nan,Luis Piedrahita,Rodrigo SopeÃ±a,5,LluÃ­s Homar,Santi MillÃ¡n,Alejo Sauras,Federico Luppi
13732,tt0880440,0.301641,L'Auberge rouge,Josiane Balasko|Christian Clavier|GÃ©rard Jugnot|Jean-Baptiste Maunier|Sylvie Joly,GÃ©rard Krawczyk,90.0,Comedy,Warner Bros.,2007-12-05,14,5.0,2007,19419965.007528078,57064772.97547143,12,December,2005-2010,2000-2010,Comedy,nan,nan,GÃ©rard Krawczyk,nan,5,Josiane Balasko,Christian Clavier,GÃ©rard Jugnot,Jean-Baptiste Maunier
16071,tt0418586,0.299708,The Cake Eaters,Kristen Stewart|Aaron Stanford|Bruce Dern|Elizabeth Ashley|Jayce Bartok,Mary Stuart Masterson,86.0,Drama|Romance,The 7th Floor,2007-04-29,21,5.6,2007,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Drama,Romance,nan,Mary Stuart Masterson,nan,5,Kristen Stewart,Aaron Stanford,Bruce Dern,Elizabeth Ashley
15302,tt1059955,0.140782,The Pixar Story,Stacy Keach|John Lasseter|Brad Bird|John Musker|Ron Clements,Leslie Iwerks,87.0,Documentary,Leslie Iwerks Productions,2007-08-28,42,7.3,2007,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Documentary,nan,nan,Leslie Iwerks,nan,5,Stacy Keach,John Lasseter,Brad Bird,John Musker
1989,tt0765120,0.291333,My Blueberry Nights,Norah Jones|Jude Law|David Strathairn|Rachel Weisz|Cat Power,Wong Kar-wai,111.0,Drama|Romance,Block 2 Pictures|Jet Tone Production|StudioCanal|Lou Yi Inc.,2007-05-16,110,6.2,2007,10516685.8263154,22912427.8726248,5,May,2005-2010,2000-2010,Drama,Romance,nan,Wong Kar-wai,nan,5,Norah Jones,Jude Law,David Strathairn,Rachel Weisz
8141,tt0796375,0.290794,You Kill Me,Ben Kingsley|TÃ©a Leoni|Luke Wilson|Bill Pullman|Dennis Farina,John Dahl,90.0,Comedy|Crime|Thriller|Romance,Echo Lake Productions|Bi-polar Pictures|Code Entertainment|Independent Film Group|Carol Baum Productions,2007-02-09,33,6.1,2007,4206674.33052618,2552242.95142795,2,February,2005-2010,2000-2010,Comedy,Crime,Thriller,John Dahl,nan,5,Ben Kingsley,TÃ©a Leoni,Luke Wilson,Bill Pullman
16962,tt1007920,0.289096,Barbie Fairytopia: Magic of the Rainbow,Alistair Abell|Sharon Alexander|Kathleen Barr|Andrew Francis,William Lau,75.0,Animation|Family|Fantasy|Romance,Mattel,2007-01-01,22,6.3,2007,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Animation,Family,Fantasy,William Lau,nan,4,Alistair Abell,Sharon Alexander,Kathleen Barr,Andrew Francis
7797,tt0481797,0.281136,Youth Without Youth,Tim Roth|Alexandra Maria Lara|Bruno Ganz|AndrÃ© Hennicke|Marcel IureÈ™,Francis Ford Coppola,125.0,Fantasy|Drama|Mystery,American Zoetrope,2007-11-14,20,6.6,2007,19419965.007528078,57064772.97547143,11,November,2005-2010,2000-2010,Fantasy,Drama,Mystery,Francis Ford Coppola,nan,5,Tim Roth,Alexandra Maria Lara,Bruno Ganz,AndrÃ© Hennicke
17456,tt0896036,0.280613,BloodRayne II: Deliverance,Natassia Malthe|Zack Ward|Michael ParÃ©|Brendan Fletcher|Chris Coppola,Uwe Boll,99.0,Action|Horror|Western,Boll Kino Beteiligungs GmbH & Co. KG,2007-09-18,31,3.3,2007,10516685.8263154,57064772.97547143,9,September,2005-2010,2000-2010,Action,Horror,Western,Uwe Boll,nan,5,Natassia Malthe,Zack Ward,Michael ParÃ©,Brendan Fletcher
18893,tt0800099,0.279864,Joe Strummer: The Future Is Unwritten,Joe Strummer|Mick Jones|Topper Headon|Paul Simonon|Terry Chimes,Julien Temple,123.0,Music|Documentary,Filmfour|Parallel Film Productions|Sony BMG Feature Films|Nitrate Films,2007-05-18,13,7.2,2007,19419965.007528078,57064772.97547143,5,May,2005-2010,2000-2010,Music,Documentary,nan,Julien Temple,nan,5,Joe Strummer,Mick Jones,Topper Headon,Paul Simonon
13949,tt0844330,0.276624,Persuasion,Sally Hawkins|Rupert Penry-Jones|Alice Krige|Anthony Stewart Head|Julia Davis,Adrian Shergold,93.0,Drama|Romance,WGBH|Clerkenwell Films,2007-04-01,26,6.5,2007,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Drama,Romance,nan,Adrian Shergold,nan,5,Sally Hawkins,Rupert Penry-Jones,Alice Krige,Anthony Stewart Head
6022,tt0765447,0.274672,Evening,Claire Danes|Toni Collette|Vanessa Redgrave|Patrick Wilson|Hugh Dancy,Lajos Koltai,130.0,Drama|Romance,MBF Erste Filmproduktionsgesellschaft,2007-06-09,27,5.4,2007,19419965.007528078,57064772.97547143,6,June,2005-2010,2000-2010,Drama,Romance,nan,Lajos Koltai,nan,5,Claire Danes,Toni Collette,Vanessa Redgrave,Patrick Wilson
9997,tt0857376,0.273457,Gabriel,Dwaine Stevenson|Jack Campbell|Erika Heynatz|Andy Whitfield|Samantha Noble,Shane Abbess,109.0,Fantasy|Horror|Action|Science Fiction,HILT Productions|Redline Films,2007-11-15,37,5.1,2007,19419965.007528078,57064772.97547143,11,November,2005-2010,2000-2010,Fantasy,Horror,Action,Shane Abbess,nan,5,Dwaine Stevenson,Jack Campbell,Erika Heynatz,Andy Whitfield
15434,tt0758781,0.268526,Seed,Michael ParÃ©|Will Sanderson|Ralf Moeller|Jodelle Ferland|Thea Gill,Uwe Boll,90.0,Horror,Boll Kino Beteiligungs GmbH & Co. KG|Pitchblack Pictures Inc.,2007-04-27,12,3.4,2007,10516685.8263154,57064772.97547143,4,April,2005-2010,2000-2010,Horror,nan,nan,Uwe Boll,nan,5,Michael ParÃ©,Will Sanderson,Ralf Moeller,Jodelle Ferland
13054,tt0901507,0.268379,Rise of the Footsoldier,Ricci Harnett|Terry Stone|Craig Fairbrass|Roland Manookian|Coralie Rose,Julian Gilbey,119.0,Action|Adventure|Crime|Drama|Thriller,Carnaby International|Hanover Films,2007-09-07,32,7.3,2007,4206674.33052618,57064772.97547143,9,September,2005-2010,2000-2010,Action,Adventure,Crime,Julian Gilbey,nan,5,Ricci Harnett,Terry Stone,Craig Fairbrass,Roland Manookian
4538,tt0838221,0.267233,The Darjeeling Limited,Owen Wilson|Jason Schwartzman|Adrien Brody|Bill Murray|Anjelica Huston,Wes Anderson,91.0,Adventure|Drama|Comedy,Fox Searchlight Pictures|Scott Rudin Productions,2007-09-29,488,7.2,2007,16826697.3221047,25636683.8407651,9,September,2005-2010,2000-2010,Adventure,Drama,Comedy,Wes Anderson,nan,5,Owen Wilson,Jason Schwartzman,Adrien Brody,Bill Murray
13337,tt0772157,0.266572,Broken English,Parker Posey|Drea de Matteo|Tim Guinee|Gena Rowlands|Melvil Poupaud,Zoe R. Cassavetes,97.0,Comedy|Drama|Romance,HDNet Films|Vox3 Films|Backup Films|Phantom Films,2007-01-01,11,6.6,2007,2103337.16526309,57064772.97547143,1,January,2005-2010,2000-2010,Comedy,Drama,Romance,Zoe R. Cassavetes,nan,5,Parker Posey,Drea de Matteo,Tim Guinee,Gena Rowlands
1931,tt0775539,0.266045,Stomp the Yard,Columbus Short|Meagan Good|Ne-Yo|Darrin Henson|Jermaine Williams,Sylvain White,114.0,Drama|Music,Rainforest Films,2007-05-16,57,6.1,2007,13671691.5742101,79412675.6983263,5,May,2005-2010,2000-2010,Drama,Music,nan,Sylvain White,nan,5,Columbus Short,Meagan Good,Ne-Yo,Darrin Henson
